	Movie_ID	Title	Year	Genre	Genre_Combined
420	35179	Netaji Subhas Chandra Bose: The Forgotten Hero	2004	"
"	"
"
421	35180	Nothing but Life	2004	"Drama
"	"Drama
"
422	35181	Paap	2004	"Drama
"	"Drama
"
423	35182	Paisa Vasool	2004	"Black Comedy
"	"Black Comedy
"
424	35183	Phir Milenge	2004	"Drama, Social
"	"Drama Social
"
425	35184	Plan	2004	"Action
"	"Action
"
426	35185	Police Force: An Inside Story	2004	"Action
"	"Action
"
427	35186	Popcorn Khao! Mast Ho Jao	2004	"
"	"
"
428	35187	Raincoat	2004	"Drama
"	"Drama
"
429	35188	Rakht	2004	"Horror
"	"Horror
"
430	35189	Rok Sako To Rok Lo	2004	"Sports Comedy
"	"Sports Comedy
"
431	35190	Rudraksh	2004	"Thriller
"	"Thriller
"
432	35191	Run	2004	"Action, Drama, Romance
"	"Action Drama Romance
"
433	35192	Shaadi Ka Laddoo	2004	"Comedy
"	"Comedy
"
434	35193	Shart: The Challenge	2004	"Action, Drama
"	"Action Drama
"
435	35194	Sheen	2004	"Romance
"	"Romance
"
436	35195	Shikhaar	2004	"Drama
"	"Drama
"
437	35196	Shukriya: Till Death Do Us Apart	2004	"Drama
"	"Drama
"
438	35197	Silence Please...The Dressing Room	2004	"Thriller
"	"Thriller
"
439	35198	Stop!	2004	"Romance, Drama
"	"Romance Drama
"
440	35199	Suno Sasurjee	2004	"Romantic, Comedy
"	"Romantic Comedy
"
441	35200	Swades	2004	"Drama, Social
"	"Drama Social
"
442	35201	Taarzan: The Wonder Car	2004	"Fantasy Thriller
"	"Fantasy Thriller
"
443	35202	Thoda Tum Badlo Thoda Hum	2004	"Romance
"	"Romance
"
444	35203	Tumsa Nahin Dekha: A Love Story	2004	"Romance
"	"Romance
"
445	35204	Uff Kya Jaadoo Mohabbat Hai	2004	"Romance
"	"Romance
"
446	35205	Vaastu Shastra	2004	"Horror
"	"Horror
"
447	35206	Veer-Zaara	2004	"Drama, Romance, Family, Musical
"	"Drama Romance Family Musical
"
448	35207	Wajahh: A Reason to Kill	2004	"Thriller
"	"Thriller
"
449	35208	Where's the Party Yaar?	2004	"Comedy
"	"Comedy
"
450	35209	Woh	2004	"Thriller
"	"Thriller
"
451	35210	Yeh Lamhe Judaai Ke	2004	"Drama
"	"Drama
"
452	35211	Yehi Hai Zindagi	2004	"Drama
"	"Drama
"
453	35212	Yuva	2004	"Drama, Action
"	"Drama Action
"
454	35213	7½ Phere	2005	"Comedy
"	"Comedy
"
455	35214	99.9 FM,	2005	"Crime / Thriller
"	"Crime / Thriller
"
456	35215	Aashiq Banaya Aapne	2005	"Romance, Drama
"	"Romance Drama
"
457	35216	Amavas	2005	"
"	"
"
458	35218	Apaharan	2005	"Drama, Action
"	"Drama Action
"
459	35219	Bachke Rehna Re Baba	2005	"Comedy
"	"Comedy
"
460	35220	Barsaat	2005	"Romance, Drama, Family
"	"Romance Drama Family
"
461	35221	Bewafaa	2005	"Drama, Romance
"	"Drama Romance
"
462	35222	Bhagmati	2005	"Romance
"	"Romance
"
463	35223	Bhola in Bollywood	2005	"Comedy
"	"Comedy
"
464	35224	Black	2005	"Drama, Social
"	"Drama Social
"
465	35225	Blackmail	2005	"Thriller, Drama
"	"Thriller Drama
"
466	35226	Bluffmaster!	2005	"Comedy
"	"Comedy
"
467	35227	Brides Wanted	2005	"Comedy
"	"Comedy
"
468	35228	Bullet: Ek Dhamaka	2005	"Action
"	"Action
"
469	35229	Bunty Aur Babli	2005	"Comedy, Crime, Romance, Musical
"	"Comedy Crime Romance Musical
"
470	35230	Chaahat  Ek Nasha	2005	"Romance
"	"Romance
"
471	35231	Chand Sa Roshan Chehra	2005	"Romance
"	"Romance
"
472	35232	Chausar	2005	"
"	"
"
473	35233	Chehraa	2005	"Thriller
"	"Thriller
"
474	35234	Chetna: The Excitement	2005	"Erotic Drama
"	"Erotic Drama
"
475	35235	Chocolate	2005	"Action, Thriller, Suspense
"	"Action Thriller Suspense
"
476	35236	Chor Mandi	2005	"Comedy
"	"Comedy
"
477	35237	Classic  Dance of Love	2005	"Erotic Thriller
"	"Erotic Thriller
"
478	35238	D	2005	"Crime, Drama
"	"Crime Drama
"
479	35239	Dansh	2005	"Drama
"	"Drama
"
480	35240	Deewane Huye Paagal	2005	"Romantic Comedy
"	"Romantic Comedy
"
481	35241	Dil Jo Bhi Kahey...	2005	"Family drama
"	"Family drama
"
482	35242	Dosti: Friends Forever	2005	"Drama, Romance
"	"Drama Romance
"
483	35243	Double Cross - Ek Dhoka	2005	"
"	"
"
484	35244	Dreams	2005	"
"	"
"
485	35245	Dus	2005	"Action, Thriller
"	"Action Thriller
"
486	35246	Ek Ajnabee	2005	"Thriller
"	"Thriller
"
487	35247	Ek Khiladi Ek Haseena	2005	"Thriller
"	"Thriller
"
488	35248	Elaan	2005	"Action, Drama
"	"Action Drama
"
489	35249	Fareb	2005	"Thriller
"	"Thriller
"
490	35250	Film Star	2005	"
"	"
"
491	35251	Fun  Can Be Dangerous Sometimes	2005	"Erotic Drama
"	"Erotic Drama
"
492	35252	Garam Masala	2005	"Comedy
"	"Comedy
"
493	35253	Hanuman	2005	"
"	"
"
494	35254	Hazaaron Khwaishein Aisi	2005	"Drama
"	"Drama
"
495	35255	Home Delivery	2005	"Comedy
"	"Comedy
"
496	35256	Hum Dum	2005	"Romance
"	"Romance
"
497	35257	Insan	2005	"Action, Thriller
"	"Action Thriller
"
498	35258	Iqbal	2005	"Sports, Drama, Social
"	"Sports Drama Social
"
499	35259	Jackpot	2005	"Erotic, Crime
"	"Erotic Crime
"
500	35260	Jai Chiranjeeva	2005	"Drama
"	"Drama
"
501	35261	Jalwa - Fun in Love	2005	"Erotic romance
"	"Erotic romance
"
502	35262	James	2005	"Action
"	"Action
"
503	35263	Jo Bole So Nihaal	2005	"Action, Comedy
"	"Action Comedy
"
504	35264	Jurm	2005	"Thriller
"	"Thriller
"
505	35265	Kaal	2005	"Horror, Thriller
"	"Horror Thriller
"
506	35266	Kalyug	2005	"Drama
"	"Drama
"
507	35267	Karam	2005	"Thriller
"	"Thriller
"
508	35268	Kasak	2005	"
"	"
"
509	35269	Khamoshh... Khauff Ki Raat	2005	"Thriller
"	"Thriller
"
510	35270	Kisna: The Warrior Poet	2005	"Drama, Historical
"	"Drama Historical
"
511	35271	Koi Aap Sa	2005	"Drama, Romance
"	"Drama Romance
"
512	35272	Koi Mere Dil Mein Hai	2005	"
"	"
"
513	35273	Kuchh Meetha Ho Jaye	2005	"Comedy, Drama, Romance
"	"Comedy Drama Romance
"
514	35274	Kyaa Kool Hai Hum	2005	"Comedy
"	"Comedy
"
515	35275	Kyon Ki	2005	"Drama, Romance
"	"Drama Romance
"
516	35276	Lucky: No Time for Love	2005	"Romance, Musical
"	"Romance Musical
"
517	35277	Main Aisa Hi Hoon	2005	"Drama
"	"Drama
"
518	35278	Main, Meri Patni Aur Woh	2005	"
"	"
"
519	35279	Maine Gandhi Ko Nahin Mara	2005	"Drama, Social
"	"Drama Social
"
520	35280	Maine Pyaar Kyun Kiya?	2005	"Comedy
"	"Comedy
"
521	35281	Mangal Pandey: The Rising	2005	"Drama, Historical
"	"Drama Historical
"
522	35282	Mashooka	2005	"Erotic thriller
"	"Erotic thriller
"
523	35283	Mazaa Mazaa	2005	"
"	"
"
524	35284	Men Not Allowed	2005	"Romance
"	"Romance
"
525	35285	Morning Raga	2005	"
"	"
"
526	35286	Mr Ya Miss	2005	"Comedy
"	"Comedy
"
527	35287	Mr Prime Minister	2005	"Drama
"	"Drama
"
528	35288	Mumbai Xpress	2005	"
"	"
"
529	35289	Mumbai Godfather	2005	"Drama
"	"Drama
"
530	35290	My Brother... Nikhil	2005	"Drama, Social
"	"Drama Social
"
531	35291	My Wife's Murder	2005	"Drama, Thriller
"	"Drama Thriller
"
532	35292	Naam Gum Jaayega	2005	"Romance
"	"Romance
"
533	35293	Naina	2005	"Horror, Thriller
"	"Horror Thriller
"
534	35294	Neal 'n' Nikki	2005	"Comedy, Romance
"	"Comedy Romance
"
535	35295	Nigehbaan	2005	"
"	"
"
536	35296	No Entry	2005	"Comedy
"	"Comedy
"
537	35297	Padmashree Laloo Prasad Yadav	2005	"Comedy
"	"Comedy
"
538	35298	Page 3	2005	"Drama, Social
"	"Drama Social
"
539	35299	Pehchaan: The Face of Truth	2005	"Drama
"	"Drama
"
540	35300	Paheli	2005	"Fantasy, Romance, Musical
"	"Fantasy Romance Musical
"
541	35301	Parineeta	2005	"Drama
"	"Drama
"
542	35302	Pyaar Mein Twist	2005	"Drama, Romance
"	"Drama Romance
"
543	35303	Ramji Londonwale	2005	"
"	"
"
544	35304	Revati	2005	"
"	"
"
545	35305	Rog	2005	"Drama, Thriller
"	"Drama Thriller
"
546	35306	Saathi: The Companion	2005	"
"	"
"
547	35307	Salaam Namaste	2005	"Romance, Comedy, Drama, Social
"	"Romance Comedy Drama Social
"
548	35308	Sarkar	2005	"Crime, Drama
"	"Crime Drama
"
549	35309	Sauda - The Deal	2005	"
"	"
"
550	35310	Sehar	2005	"
"	"
"
551	35311	Shaadi No. 1	2005	"Comedy, Romance
"	"Comedy Romance
"
552	35312	Shabd	2005	"Drama
"	"Drama
"
553	35313	Shabnam Mausi	2005	"
"	"
"
554	35314	Sheesha	2005	"
"	"
"
555	35316	Shikhar	2005	"Drama
"	"Drama
"
556	35317	Silsiilay	2005	"Romance
"	"Romance
"
557	35318	Sitam	2005	"
"	"
"
558	35319	Socha Na Tha	2005	"Romance, Comedy
"	"Romance Comedy
"
559	35320	Ssukh	2005	"
"	"
"
560	35321	Taj Mahal: An Eternal Love Story	2005	"History, Epic, Romance
"	"History Epic Romance
"
561	35322	Tango Charlie	2005	"War, Drama
"	"War Drama
"
562	35323	Tezaab	2005	"Erotic
"	"Erotic
"
563	35324	The Film	2005	"Thriller
"	"Thriller
"
564	35325	Time Pass	2005	"
"	"
"
565	35326	Topless	2005	"
"	"
"
566	35327	U, Bomsi n Me	2005	"
"	"
"
567	35328	Vaada	2005	"Thriller
"	"Thriller
"
568	35329	Vaah! Life Ho Toh Aisi!	2005	"Fantasy, Comedy
"	"Fantasy Comedy
"
569	35330	Vidyaarthi	2005	"
"	"
"
570	35331	Viruddh... Family Comes First	2005	"Drama
"	"Drama
"
571	35332	Waqt: The Race Against Time	2005	"Drama
"	"Drama
"
572	35333	Yahaan	2005	"Romance
"	"Romance
"
573	35334	Yakeen	2005	"Drama
"	"Drama
"
574	35335	Zameer: The Fire Within	2005	"Drama
"	"Drama
"
575	35336	Zeher	2005	"Drama, Thriller
"	"Drama Thriller
"
576	35337	36 China Town	2006	Thriller, Mystery	Thriller Mystery
577	35338	Aap Ki Khatir	2006	Comedy, Romance, Social	Comedy Romance Social
578	35339	Aatma	2006	Horror	Horror
579	35340	Adharm	2006	Action, Crime, Drama	Action Crime Drama
580	35341	Ahista Ahista	2006	Drama, Romance	Drama Romance
581	35342	Aisa Kyon Hota Hai?	2006	Drama	Drama
582	35343	Aksar	2006	Thriller	Thriller
583	35344	Alag	2006	Drama	Drama
584	35345	Anjaan	2006	Action, Crime, Thriller	Action Crime Thriller
585	35346	Ankahee	2006	Drama, Romance, Crime	Drama Romance Crime
586	35347	Anthony Kaun Hai?	2006	Comedy, Thriller	Comedy Thriller
587	35348	Apna Sapna Money Money	2006	Comedy	Comedy
588	35349	Aryan: Unbreakable	2006	Action, Sports, Romance	Action Sports Romance
589	35350	Baabul	2006	Drama, Romance, Family, Social	Drama Romance Family Social
590	35351	Banaras	2006	Drama, Social	Drama Social
591	35352	Bas Ek Pal	2006	Drama, Romance, Thriller	Drama Romance Thriller
592	35353	Being Cyrus	2006	Drama, Comedy	Drama Comedy
593	35354	Bhagam Bhag	2006	Comedy, Musical	Comedy Musical
594	35355	Bhoot Unkle	2006	Comedy	Comedy
595	35356	Chand Ke Paar Chalo	2006	Romance	Romance
596	35357	Chingaari	2006	Drama, Social	Drama Social
597	35358	Chup Chup Ke	2006	Comedy, Romance	Comedy Romance
598	35359	Corporate	2006	Drama, Thriller, Business	Drama Thriller Business
599	35360	Darna Zaroori Hai	2006	Horror	Horror
600	35361	Darwaaza Bandh Rakho	2006	Comedy, Crime	Comedy Crime
601	35362	Deadline: Sirf 24 Ghante	2006	Crime, Thriller	Crime Thriller
602	35363	Devaki	2006	Drama	Drama
603	35364	Dharti Kahe Pukar Ke	2006	Drama	Drama
604	35365	Dhoom 2	2006	Thriller, Action, Romance, Musical	Thriller Action Romance Musical
605	35366	Dil Diya Hai	2006	Thriller	Thriller
606	35367	Don	2006	Thriller, Action, Drama	Thriller Action Drama
607	35368	Dor	2006	Drama, Social	Drama Social
608	35369	Dulha Babu	2006	Drama	Drama
609	35370	Eight: The Power of Shani	2006		
610	35371	Ek Main Ek Tum	2006	Romance	Romance
611	35372	Family	2006	Drama, Thriller	Drama Thriller
612	35373	Fanaa	2006	Drama, Romance, Thriller, Musical	Drama Romance Thriller Musical
613	35374	Fight Club  Members Only	2006	Action, Thriller	Action Thriller
614	35375	Gangster	2006	Drama, Romance, Thriller, Musical	Drama Romance Thriller Musical
615	35376	Golmaal: Fun Unlimited	2006	Comedy	Comedy
616	35377	Haseena	2006	Thriller, Comedy	Thriller Comedy
617	35378	Holiday	2006	Romance	Romance
618	35379	Humko Deewana Kar Gaye	2006	Romance, Drama, Musical	Romance Drama Musical
619	35380	Humko Tumse Pyaar Hai	2006	Drama, Romance	Drama Romance
620	35381	Iqraar by Chance	2006	Action, Drama	Action Drama
621	35382	I See You	2006	Drama, Romance, Social	Drama Romance Social
622	35383	Jaane Hoga Kya	2006	Supensene, Thriller, Sci-fi	Supensene Thriller Sci-fi
623	35384	Jaadu Sa Chal Gaya	2006		
624	35385	Jaana - Let's Fall In Love	2006	Comedy, Drama, Romance	Comedy Drama Romance
625	35386	Jaan-E-Mann	2006	Drama, Romance, Musical, Comedy	Drama Romance Musical Comedy
626	35387	Jawani Diwani	2006	Comedy, Adult	Comedy Adult
627	35388	Jigyaasa	2006	Social, Adult	Social Adult
628	35389	Kabul Express	2006	Drama, Thriller, War	Drama Thriller War
629	35390	Kabhi Alvida Naa Kehna	2006	Drama, Romance, Musical, Comedy, Family, Social	Drama Romance Musical Comedy Family Social
630	35391	Khosla Ka Ghosla	2006	Comedy	Comedy
631	35392	Krishna	2006	Action, Drama, Romance	Action Drama Romance
632	35393	Krrish	2006	Superhero, Action, Fantasy, Romance, Musical	Superhero Action Fantasy Romance Musical
633	35394	Kudiyon Ka Hai Zamana	2006	Comedy	Comedy
634	35395	Lady Chatterjee - Sawan Dutta	2006		
635	35396	Lage Raho Munna Bhai	2006	Comedy, Social, Musical	Comedy Social Musical
636	35397	Love Ke Chakkar Mein	2006	Romance, Comedy	Romance Comedy
637	35398	Madhubaala	2006	Thriller	Thriller
638	35399	Malamaal Weekly	2006	Comedy	Comedy
639	35400	Mere Jeevan Saathi	2006	Drama, Romance	Drama Romance
640	35401	Meri Jung	2006	Action, Drama	Action Drama
641	35402	Mirza Sahiba	2006	N/A	N/A
642	35403	Mobile Phone	2006	Sci-Fi	Sci-Fi
643	35404	Mr 100% - The Real Player	2006		
644	35405	Naksha	2006	Thriller, Fantasy	Thriller Fantasy
645	35406	Omkara	2006	Drama, Social, Action	Drama Social Action
646	35407	Phir Hera Pheri	2006	Comedy	Comedy
647	35408	Prateeksha	2006	Romance	Romance
648	35409	Pyaar Ke Side Effects	2006	Comedy, Romance	Comedy Romance
649	35410	Pyare Mohan	2006	Comedy	Comedy
650	35411	Rafta Rafta	2006	Comedy, Romance	Comedy Romance
651	35412	Rang De Basanti	2006	Drama, Patriotic, Social	Drama Patriotic Social
652	35413	Rehguzar - The Road to Destiny	2006		
653	35414	Rocky	2006	Action, Romance	Action Romance
654	35415	Saawan... The Love Season	2006	Drama, Romance	Drama Romance
655	35416	Sacred Evil  A True Story	2006	Horror, Thriller	Horror Thriller
656	35417	Salaam Bacche	2006	Drama, Family	Drama Family
657	35418	Sandwich	2006	Comedy	Comedy
658	35419	Sarhad Paar	2006	Drama	Drama
659	35420	Shaadi Karke Phas Gaya Yaar	2006	Drama, Romance	Drama Romance
660	35421	Shaadi Se Pehle	2006	Comedy, Romance	Comedy Romance
661	35423	Shiva	2006	Action, Crime, Drama	Action Crime Drama
662	35424	Souten: The Other Woman	2006	Drama	Drama
663	35425	Strings - Bound By Faith	2006		
664	35426	Sun Zara	2006		
665	35427	Tathastu	2006	Drama, Family	Drama Family
666	35428	Taxi No. 9211	2006	Social, Thriller	Social Thriller
667	35429	Teesri Aankh: The Hidden Camera	2006	Action, Thriller	Action Thriller
668	35430	The Killer	2006	Action, Adventure, Crime	Action Adventure Crime
669	35431	The Real Dream Girls	2006	B-grade	B-grade
670	35432	Tom Dick And Harry	2006	Comedy	Comedy
671	35433	Umar	2006	Crime, Drama, Musical	Crime Drama Musical
672	35434	Umrao Jaan	2006	Drama, Romance, Social, Historical	Drama Romance Social Historical
673	35435	Unns...Means Love	2006		
674	35436	Utthaan	2006	Drama, Romance, Thriller	Drama Romance Thriller
675	35437	Vivah	2006	Romance, Drama	Romance Drama
676	35438	Waris Shah: Ishq Daa Waaris	2006	Drama, History	Drama History
677	35439	Woh Lamhe...	2006	Drama, Romance, Social	Drama Romance Social
678	35440	Yun Hota Toh Kya Hota	2006	Drama	Drama
679	35441	Zinda	2006	Thriller	Thriller
680	35442	Zindaggi Rocks	2006	Drama	Drama
681	35443	1971	2007	"War
"	"War
"
682	35444	50 Lakh	2007	"
"	"
"
683	35445	68 Pages	2007	"
"	"
"
684	35446	Aag	2007	"Action, Thriller
"	"Action Thriller
"
685	35447	Aaja Nachle	2007	"Musical
"	"Musical
"
686	35448	Aap Kaa Surroor	2007	"Drama, Thriller, Romance
"	"Drama Thriller Romance
"
687	35449	Aggar	2007	"Drama, Thriller
"	"Drama Thriller
"
688	35450	Anjaam	2007	"Thriller
"	"Thriller
"
689	35451	Anwar	2007	"Drama
"	"Drama
"
690	35452	Apna Asmaan	2007	"
"	"
"
691	35453	Apne	2007	"Family, Drama, Sports
"	"Family Drama Sports
"
692	35454	Aur Pappu Paas Ho Gaya	2007	"
"	"
"
693	35455	Awarapan	2007	"Action, Drama
"	"Action Drama
"
694	35456	Bal Ganesh	2007	"Mythological
"	"Mythological
"
695	35457	Benaam	2007	"Action
"	"Action
"
696	35458	Bheja Fry	2007	"Comedy
"	"Comedy
"
697	35459	Bhool Bhulaiyaa	2007	"Mystery, Thriller, Comedy
"	"Mystery Thriller Comedy
"
698	35460	Bhram	2007	"Thriller
"	"Thriller
"
699	35461	Big Brother	2007	"Action, Drama, Romance, Crime
"	"Action Drama Romance Crime
"
700	35462	Black Friday	2007	"Crime Fiction, Drama, Historical
"	"Crime Fiction Drama Historical
"
701	35463	Blood Brothers	2007	"Short Film
"	"Short Film
"
702	35464	The Blue Umbrella	2007	"
"	"
"
703	35465	Bombay to Goa 	2007	"Comedy
"	"Comedy
"
704	35466	Buddha Mar Gaya	2007	"Comedy
"	"Comedy
"
705	35467	Cash	2007	"Thriller
"	"Thriller
"
706	35468	Chak De! India	2007	"Sports
"	"Sports
"
707	35469	Chanchal	2007	"Drama, Musical
"	"Drama Musical
"
708	35470	Cheeni Kum	2007	"Romance, Comedy, Drama
"	"Romance Comedy Drama
"
709	35471	Chhodon Naa Yaar	2007	"Horror
"	"Horror
"
710	35472	Chooriyan	2007	"Family, Drama
"	"Family Drama
"
711	35473	Cocktail: The Deadly Combination	2007	"Thriller
"	"Thriller
"
712	35474	Darling	2007	"Thriller, Horror, Romance, Mystery
"	"Thriller Horror Romance Mystery
"
713	35475	Delhii Heights	2007	"
"	"
"
714	35476	Dhamaal	2007	"Comedy
"	"Comedy
"
715	35477	Goal	2007	"Sports
"	"Sports
"
716	35478	Dharm	2007	"
"	"
"
717	35479	Dhokha	2007	"
"	"
"
718	35480	Dhol	2007	"Comedy
"	"Comedy
"
719	35481	Dil Dosti Etc	2007	"
"	"
"
720	35482	Don't Stop Dreaming	2007	"Drama
"	"Drama
"
721	35483	Dus Kahaniyaan	2007	"Drama
"	"Drama
"
722	35484	Ek Chalis Ki Last Local	2007	"
"	"
"
723	35485	Eklavya: The Royal Guard	2007	"Drama
"	"Drama
"
724	35486	Familywala	2007	"
"	"
"
725	35487	Fool & Final	2007	"Action, Comedy, Romance, Musical
"	"Action Comedy Romance Musical
"
726	35488	Gandhi, My Father	2007	"Drama
"	"Drama
"
727	35489	Gangotri	2007	"Drama
"	"Drama
"
728	35490	Gauri: The Unborn	2007	"Horror
"	"Horror
"
729	35491	Go	2007	"
"	"
"
730	35492	Good Boy, Bad Boy	2007	"Comedy
"	"Comedy
"
731	35493	Guru	2007	"Drama, Romance
"	"Drama Romance
"
732	35494	Har Pal	2007	"Romance
"	"Romance
"
733	35495	Hastey Hastey	2007	"Comedy
"	"Comedy
"
734	35496	Hattrick	2007	"Comedy
"	"Comedy
"
735	35497	Heyy Babyy	2007	"Comedy, Drama, Romance
"	"Comedy Drama Romance
"
736	35498	Honeymoon Travels Pvt. Ltd.	2007	"Comedy, Drama, Romance
"	"Comedy Drama Romance
"
737	35499	Jab We Met	2007	"Romance, comedy
"	"Romance comedy
"
738	35500	Jahan Jaaeyega Hamen Paaeyega	2007	"Comedy
"	"Comedy
"
739	35501	Jhoom Barabar Jhoom	2007	"Romance, Comedy
"	"Romance Comedy
"
740	35502	Johnny Gaddaar	2007	"Thriller
"	"Thriller
"
741	35503	Just Married	2007	"Drama, Romance, Social, Comedy
"	"Drama Romance Social Comedy
"
742	35504	Kaafila	2007	"Action, Patriotic
"	"Action Patriotic
"
743	35505	Khoya Khoya Chand	2007	"Romance, Drama
"	"Romance Drama
"
744	35506	Kya Love Story Hai	2007	"Romance
"	"Romance
"
745	35507	Laaga Chunari Mein Daag	2007	"Drama
"	"Drama
"
746	35508	Life in a... Metro	2007	"Drama
"	"Drama
"
747	35509	Life Mein Kabhie Kabhiee	2007	"Thriller
"	"Thriller
"
748	35510	Loins of Punjab Presents	2007	"Musical, Drama
"	"Musical Drama
"
749	35511	Manorama Six Feet Under	2007	"Thriller
"	"Thriller
"
750	35512	Marigold	2007	"Romance |
"	"Romance |
"
751	35513	MP3: Mera Pehla Pehla Pyaar	2007	"Romance
"	"Romance
"
752	35514	Mumbai Salsa	2007	"
"	"
"
753	35515	My Bollywood Bride	2007	"Romance
"	"Romance
"
754	35516	Namastey London	2007	"Romance, Comedy, Drama, Social
"	"Romance Comedy Drama Social
"
755	35517	The Namesake	2007	"Drama
"	"Drama
"
756	35518	Nanhe Jaisalmer	2007	"Drama
"	"Drama
"
757	35519	Naqaab	2007	"Thriller
"	"Thriller
"
758	35520	Nehlle Pe Dehlla	2007	"Comedy
"	"Comedy
"
759	35521	Nishabd	2007	"Drama
"	"Drama
"
760	35522	No Smoking	2007	"Drama, Thriller
"	"Drama Thriller
"
761	35523	Oh My Anand	2007	"Comedy
"	"Comedy
"
762	35524	Om Shanti Om	2007	"Action, Romance, Comedy, Drama
"	"Action Romance Comedy Drama
"
763	35525	Partner	2007	"Comedy, Romance
"	"Comedy Romance
"
764	35526	Raqeeb	2007	"Romance
"	"Romance
"
765	35527	Red: The Dark Side	2007	"Thriller
"	"Thriller
"
766	35528	Red Swastik	2007	"Thriller
"	"Thriller
"
767	35529	Risk	2007	"Action, Drama
"	"Action Drama
"
768	35530	Salaam-e-Ishq: A Tribute to Love	2007	"Romance
"	"Romance
"
769	35531	Saawariya	2007	"Drama, romance
"	"Drama romance
"
770	35533	Sambar Salsa	2007	"
"	"
"
771	35534	Say Salaam India	2007	"Cricket
"	"Cricket
"
772	35535	Shakalaka Boom Boom	2007	"Drama, social, musical, romance
"	"Drama social musical romance
"
773	35536	Shootout at Lokhandwala	2007	"Action, crime, drama
"	"Action crime drama
"
774	35537	Showbiz	2007	"
"	"
"
775	35538	Speed	2007	"Thriller
"	"Thriller
"
776	35539	Strangers	2007	"
"	"
"
777	35540	Sunglass	2007	"
"	"
"
778	35541	Swami	2007	"Drama
"	"Drama
"
779	35542	Ta Ra Rum Pum	2007	"Romance, drama, social
"	"Romance drama social
"
780	35543	Taare Zameen Par	2007	"Drama
"	"Drama
"
781	35544	Traffic Signal	2007	"Drama
"	"Drama
"
782	35545	The Train	2007	"
"	"
"
783	35546	Victoria No. 203	2007	"Comedy
"	"Comedy
"
784	35547	Welcome	2007	"Comedy
"	"Comedy
"
785	35548	Yatra	2007	"
"	"
"
786	35549	Zamaanat	2007	"Drama
"	"Drama
"
787	35560	Humne Jeena Seekh Liya	2008	Comedy	Comedy
788	35561	Rama Rama Kya Hai Dramaa?	2008	Comedy	Comedy
789	35562	Halla Bol	2008	Social	Social
790	35563	Bombay to Bangkok	2008	Comedy, Drama, Romance	Comedy Drama Romance
791	35564	Tulsi	2008	N/A	N/A
792	35565	Sunday	2008	Action, Comedy	Action Comedy
793	35566	Superstar	2008	Drama	Drama
794	35567	Jodhaa Akbar	2008	History, Romance	History Romance
795	35568	Black & White	2008	Social, Drama, History	Social Drama History
796	35569	Race	2008	Crime, Thriller	Crime Thriller
797	35570	One Two Three	2008	Comedy, Drama	Comedy Drama
798	35571	Shaurya	2008	Drama	Drama
799	35572	Krazzy 4	2008	Comedy	Comedy
800	35573	U Me Aur Hum	2008	Romance	Romance
801	35574	Pehli Nazar Ka Pyaar	2008	Romance	Romance
802	35575	Sirf	2008	Drama, Romance	Drama Romance
803	35576	Tashan	2008	action, Romance	action Romance
804	35577	Mr. Black Mr. White	2008	Comedy	Comedy
805	35578	Anamika	2008	Thriller	Thriller
806	35579	Jimmy	2008	Drama, action, Crime, Thriller, Romance	Drama action Crime Thriller Romance
807	35580	Bhoothnath	2008	Comedy, Drama, Fantasy	Comedy Drama Fantasy
808	35581	Jannat	2008	Drama, Romance	Drama Romance
809	35582	Don Muthu Swami	2008	Comedy	Comedy
810	35583	Ghatothkach	2008	Fantasy	Fantasy
811	35584	Woodstock Villa	2008	Thriller	Thriller
812	35585	Aamir	2008	Drama, Thriller	Drama Thriller
813	35586	Sarkar Raj	2008	action, Crime, Drama, Thriller	action Crime Drama Thriller
814	35587	Mere Baap Pehle Aap	2008	Comedy	Comedy
815	35588	Summer 2007	2008	Crime, Drama, Thriller	Crime Drama Thriller
816	35589	De Taali	2008	Comedy, Romance	Comedy Romance
817	35590	Haal-e-Dil	2008	Drama, Romance	Drama Romance
818	35591	Thoda Pyaar Thoda Magic	2008	Drama, Romance, Fantasy	Drama Romance Fantasy
819	35592	Thodi Life Thoda Magic	2008	Drama	Drama
820	35593	Via Darjeeling	2008	Drama, Mystery, Thriller	Drama Mystery Thriller
821	35594	Jaane Tu... Ya Jaane Na	2008	Romance	Romance
822	35595	Love Story 2050	2008	Drama, Musical, Romance	Drama Musical Romance
823	35596	Mehbooba	2008	Romance	Romance
824	35597	Kismat Konnection	2008	Comedy, Drama, Romance	Comedy Drama Romance
825	35598	Contract	2008	Thriler, Spy	Thriler Spy
826	35599	Mission Istaanbul	2008	Adventure	Adventure
827	35600	Money Hai Toh Honey Hai	2008	Comedy, Drama, Romance	Comedy Drama Romance
828	35601	Ugly Aur Pagli	2008	Comedy	Comedy
829	35602	Good Luck!	2008	Comedy, Drama	Comedy Drama
830	35603	Singh Is Kinng	2008	action, Comedy, Crime, Romance	action Comedy Crime Romance
831	35604	Bachna Ae Haseeno	2008	Comedy, Drama, Romance	Comedy Drama Romance
832	35605	God Tussi Great Ho	2008	Comedy, Romance	Comedy Romance
833	35606	Phoonk	2008	Horror	Horror
834	35607	Mumbai Meri Jaan	2008	Drama	Drama
835	35608	Maan Gaye Mughal-e-Azam	2008	Comedy	Comedy
836	35609	Rock On!!	2008	Drama, Romance, Musical	Drama Romance Musical
